,pred
2938,186414.084140625
2939,156544.431953125
2940,201166.986484375
2941,161412.29
2942,215109.906328125
2943,407389.39375
2944,173637.262578125
2945,167527.4375
2946,234715.6534375
2947,139314.083046875
2948,167405.5071875
2949,211362.5453125
2950,200826.34640625
2951,123230.562265625
2952,281459.946796875
2953,134792.72875
2954,126833.634140625
2955,183916.968671875
2956,213820.469375
2957,337175.22140625
2958,192968.235625
2959,221076.249375
2960,249102.806875
2961,247735.887109375
2962,175736.87609375
2963,118408.704921875
2964,151261.56125
2965,214503.1341015625
2966,182834.637578125
2967,128855.996640625
2968,227224.101875
2969,252786.903359375
2970,130412.3015625
2971,145142.244453125
2972,190275.083984375
2973,113519.30828125
2974,168497.225703125
2975,198345.319296875
2976,214918.350625
2977,169403.800234375
2978,178991.005546875
2979,239473.42234375
2980,259712.8748046875
2981,316778.665859375
2982,115516.354375
2983,342679.56734375
2984,147536.046875
2985,81273.8196875
2986,154052.294609375
2987,189122.085234375
2988,117980.128515625
2989,188079.425703125
2990,296182.5157421875
2991,162201.728046875
2992,138292.000546875
2993,147475.566953125
2994,248800.213046875
2995,215358.741875
2996,131164.372890625
2997,466428.4975
2998,247120.8975
2999,157447.412109375
3000,234338.066484375
3001,217812.940390625
3002,441437.755
3003,182678.262890625
3004,249510.00703125
3005,164916.972109375
3006,299964.321796875
3007,464562.0096875
3008,135071.777265625
3009,169263.06453125
3010,205108.88796875
3011,246191.12796875
3012,150980.27984375
3013,131181.912578125
3014,124739.87203125
3015,160929.24640625
3016,262089.394609375
3017,133628.54453125
3018,326014.938125
3019,113756.212734375
3020,206078.11203125
3021,311362.991796875
3022,185260.75171875
3023,303703.8709375
3024,317572.7259375
3025,362444.6771875
3026,294368.73265625
3027,199487.572265625
3028,287760.341484375
3029,327211.5628125
3030,185100.05515625
3031,262283.333671875
3032,217747.39859375
3033,127340.8915625
3034,212625.99625
3035,167676.9378125
3036,161374.21609375
3037,182456.533671875
3038,316031.094609375
3039,192811.02453125
3040,91513.2575
3041,158947.30796875
3042,89125.6903125
3043,167284.40015625
3044,277439.3846875
3045,214460.86109375
3046,197227.016796875
3047,173056.19734375
3048,216024.868203125
3049,156921.508828125
3050,203164.19359375
3051,311334.521796875
3052,149374.80078125
3053,285229.23875
3054,176792.710625
3055,287776.25015625
3056,129122.91078125
3057,326496.1359375
3058,141918.259375
3059,127101.8821875
3060,250012.05234375
3061,282159.100625
3062,146730.7559375
3063,243412.0909375
3064,313640.135
3065,145671.46640625
3066,218976.664765625
3067,126423.067890625
3068,130065.27015625
3069,229907.6515625
3070,128720.262265625
3071,252104.621328125
3072,200906.178828125
3073,193953.810859375
3074,236406.90296875
3075,219912.696015625
3076,213115.008359375
3077,227492.5190625
3078,182230.8728125
3079,268617.2728125
3080,119583.9325
3081,168365.162734375
3082,130565.893359375
3083,292463.78734375
3084,207160.635625
3085,206132.012109375
3086,275974.129296875
3087,389473.0384375
3088,308092.08921875
3089,293962.06046875
3090,270824.6503125
3091,198710.3315625
3092,211945.978125
3093,221428.609765625
3094,188340.869453125
3095,300684.108359375
3096,253772.410546875
3097,221345.8554296875
3098,183822.833984375
3099,188782.387578125
3100,203284.986796875
3101,301921.54296875
3102,154082.05140625
3103,201202.63671875
3104,217045.0667578125
3105,227545.833828125
3106,211870.12546875
3107,160708.141953125
3108,208866.085703125
3109,221981.306015625
3110,190186.34953125
3111,299475.69046875
3112,173752.9296875
3113,288176.890703125
3114,188583.39625
3115,169959.71421875
3116,339697.82375
3117,211943.844453125
3118,166218.8590625
3119,198477.91921875
3120,324683.389375
3121,169995.5771875
3122,99430.23796875
3123,142950.405390625
3124,211109.84171875
3125,314687.854140625
3126,170841.929140625
3127,82416.025234375
3128,140114.538828125
3129,243303.33328125
3130,150741.0096875
3131,228101.61546875
3132,290371.322421875
3133,234138.4715625
3134,284238.63984375
3135,174660.271875
3136,219962.7128125
3137,337297.25359375
3138,148748.996484375
3139,123230.545625
3140,118330.774609375
3141,380525.298125
3142,284473.610859375
3143,126010.104453125
3144,203486.684765625
3145,299192.9703125
3146,316727.5034375
3147,332672.69515625
3148,428160.3071875
3149,266199.369921875
3150,251620.340859375
3151,155764.855
3152,264867.965234375
3153,211272.412421875
3154,214717.5709375
3155,223935.17890625
3156,169987.053125
3157,156011.5059375
3158,168428.19671875
3159,224508.663984375
3160,162326.359140625
3161,172598.02859375
3162,244938.506953125
3163,133418.77203125
3164,269082.986875
3165,174391.533515625
3166,171917.09
3167,68667.35921875
3168,382718.136171875
3169,396547.53609375
3170,348084.0646875
3171,189096.99453125
3172,274821.18984375
3173,253317.235
3174,131929.1875
3175,128302.481953125
3176,129661.54984375
3177,258674.259609375
3178,183236.102734375
3179,146929.134296875
3180,257571.6275
3181,238207.5784375
3182,232722.61421875
3183,261721.37765625
3184,196107.221484375
3185,218414.083046875
3186,307793.66453125
3187,140593.88453125
3188,257013.412421875
3189,152018.445703125
3190,421785.503125
3191,435914.360625
3192,172711.46125
3193,211633.741328125
3194,202471.849375
3195,237699.8303125
3196,157426.387734375
3197,149198.508203125
3198,126694.535234375
3199,169580.969375
3200,173472.48125
3201,94223.6122265625
3202,189512.2290625
3203,186954.31921875
3204,130854.066640625
3205,125906.1178125
3206,126942.1615625
3207,288749.848125
3208,197702.0059375
3209,184588.585703125
3210,165256.586875
3211,177590.110234375
3212,390942.3878125
3213,160969.280234375
3214,215551.68546875
3215,180653.225078125
3216,185180.755859375
3217,224104.6825
3218,121152.95484375
3219,169470.12328125
3220,134753.5759375
3221,203257.8309375
3222,143146.485078125
3223,263116.150625
3224,303562.129296875
3225,160140.2571875
3226,187965.2325
3227,217820.30234375
3228,401362.6934375
3229,127095.2796875
3230,164645.083046875
3231,305307.257421875
3232,179483.791015625
3233,150457.151484375
3234,174907.53875
3235,150327.38875
3236,184974.20125
3237,297199.326015625
3238,321441.8225
3239,165399.894375
3240,240481.41859375
3241,130283.374765625
3242,203603.69109375
3243,186192.44125
3244,132441.0046875
3245,190784.9121875
3246,213362.578046875
3247,136890.7325
3248,191979.166875
3249,213436.618203125
3250,256783.69390625
3251,168449.237265625
3252,367869.5590625
3253,204964.6659375
3254,248826.803046875
3255,262494.07765625
3256,115592.494140625
3257,164074.74171875
3258,289112.4715625
3259,164500.2225
3260,321768.6190625
3261,88037.6359375
3262,280702.758671875
3263,203704.80140625
3264,280669.22265625
3265,282396.626328125
3266,289808.2325
3267,182195.716640625
3268,325440.9046875
3269,196309.47015625
3270,153058.7315625
3271,150825.73078125
3272,273100.887109375
3273,210188.041171875
3274,317047.10140625
3275,176089.699609375
3276,216837.465234375
3277,390564.623984375
3278,161535.2934375
3279,220863.475
3280,201808.66765625
3281,130516.053671875
3282,211692.8003125
3283,348027.709140625
3284,217768.9975
3285,122101.677734375
3286,208283.4971875
3287,142348.548515625
3288,219664.42984375
3289,230984.88609375
3290,149070.757421875
3291,143967.908125
3292,155838.576796875
3293,168697.832265625
3294,131618.810390625
3295,225538.172578125
3296,232652.655
3297,131873.718828125
3298,214065.421953125
3299,297627.832421875
3300,175804.968515625
3301,257136.56296875
3302,403572.3290625
3303,178089.0584375
3304,171372.376796875
3305,260749.551328125
3306,216616.999296875
3307,176381.328046875
3308,159412.49375
3309,139057.34625
3310,139568.612734375
3311,291486.325546875
3312,334042.946015625
3313,256922.5240625
3314,297995.073359375
3315,266249.38390625
3316,426114.56109375
3317,203617.4028125
3318,122650.021640625
3319,185218.6996875
3320,212915.233203125
3321,229678.751875
3322,164137.766640625
3323,104448.469765625
3324,223443.99109375
3325,298937.59734375
3326,284407.23359375
3327,320953.6853125
3328,157956.496015625
3329,154310.321171875
3330,203935.69921875
3331,394714.78484375
3332,170058.558984375
3333,250500.065703125
3334,256582.199765625
3335,190120.72875
3336,134216.628671875
3337,118601.05140625
3338,199656.749609375
3339,191780.194140625
3340,248194.005078125
3341,192632.89703125
3342,179720.75203125
3343,219865.280625
3344,191236.869375
3345,157731.09625
3346,168444.45859375
3347,137769.780234375
3348,429312.4428125
3349,300009.7821875
3350,266709.323046875
3351,142131.8228125
3352,292710.960703125
3353,333531.025390625
3354,197019.24265625
3355,378764.09125
3356,123901.053359375
3357,220343.388359375
3358,251621.04
3359,303609.352109375
3360,262881.50703125
3361,154114.360546875
3362,367476.81984375
3363,123595.708515625
3364,154351.1421875
3365,172787.026640625
3366,253773.08234375
3367,267507.4546875
3368,247984.09546875
3369,237073.012890625
3370,149166.313671875
3371,195653.39453125
3372,394794.22484375
3373,172566.66328125
3374,128977.275390625
3375,82890.461796875
3376,184031.81328125
3377,135296.2484375
3378,250264.565625
3379,176214.65875
3380,190279.274765625
3381,215963.737734375
3382,127347.240703125
3383,113640.516015625
3384,161593.60671875
3385,206363.108359375
3386,163287.6909375
3387,188615.81078125
3388,191972.9728125
3389,188258.92890625
3390,211760.910859375
3391,200790.047265625
3392,249709.523359375
3393,127656.14609375
3394,173563.046875
3395,113694.754140625
3396,153799.818203125
3397,260399.001484375
3398,199474.105234375
3399,205758.166796875
3400,380859.500078125
3401,164520.86390625
3402,201043.3946875
3403,181542.2875
3404,161783.288515625
3405,156237.835703125
3406,463744.862109375
3407,161212.231953125
3408,187746.52375
3409,141806.242890625
3410,133591.192890625
3411,147869.254453125
3412,163638.664765625
3413,224575.216953125
3414,247291.489375
3415,288508.568828125
3416,216649.396875
3417,179117.13
3418,191468.15234375
3419,179199.30484375
3420,104826.16953125
3421,211659.640859375
3422,259253.150546875
3423,210552.775625
3424,282665.85796875
3425,154676.381484375
3426,180510.23078125
3427,157882.777734375
3428,199691.286328125
3429,251826.68640625
3430,146242.8603125
3431,270437.164375
3432,164039.800625
3433,227684.64953125
3434,140210.19765625
3435,186819.792109375
3436,237501.349921875
3437,183039.11125
3438,249006.754296875
3439,210673.439296875
3440,243329.5428515625
3441,243656.807109375
3442,311121.960234375
3443,149420.1225
3444,134106.69265625
3445,123856.978203125
3446,318857.7915625
3447,150625.10171875
3448,192305.669765625
3449,131874.616484375
3450,152567.1759375
3451,260729.032734375
3452,215165.5714453125
3453,405112.4403125
3454,167871.95859375
3455,205099.13890625
3456,163231.106640625
3457,155360.072578125
3458,167580.674296875
3459,112962.593515625
3460,188790.181953125
3461,174363.11140625
3462,214207.85140625
3463,241260.72171875
3464,175422.62875
3465,154619.1875
3466,144096.867265625
3467,132576.39546875
3468,178545.13828125
3469,453676.1928125
3470,145863.821328125
3471,290512.219296875
3472,176657.88015625
3473,138634.494140625
3474,265606.63453125
3475,264534.59140625
3476,139403.538203125
3477,236715.2040625
3478,228371.220546875
3479,327420.96890625
3480,145831.55171875
3481,141251.98859375
3482,174511.646640625
3483,229958.226484375
3484,168716.327265625
3485,127125.96421875
3486,209922.1071875
3487,173059.131953125
3488,167841.17515625
3489,135220.171875
3490,144406.7409375
3491,221817.4340625
3492,177091.0753125
3493,191739.407109375
3494,164236.01015625
3495,121190.953984375
3496,181874.049453125
3497,178839.705625
3498,153236.88890625
3499,171231.864140625
3500,247939.3803125
3501,140733.531875
3502,175000.78390625
3503,231397.61546875
3504,157166.849921875
3505,170221.5434375
3506,123492.799140625
3507,118899.293984375
3508,237294.633359375
3509,263720.310859375
3510,158738.00484375
3511,126197.849921875
3512,172324.869140625
3513,227016.921015625
3514,284963.38078125
3515,170248.923203125
3516,240074.806171875
3517,208269.432734375
3518,167979.6753125
3519,174598.026953125
3520,194209.6625
3521,177995.96625
3522,179394.95953125
3523,219064.1728125
3524,185310.2946875
3525,189711.413359375
3526,180866.5878125
3527,162139.796171875
3528,160487.765390625
3529,322505.099609375
3530,194704.52984375
3531,137589.47625
3532,232755.87875
3533,159111.2553125
3534,195034.181171875
3535,185670.7034375
3536,243863.405703125
3537,341194.522265625
3538,274238.940625
3539,283513.584375
3540,131708.55671875
3541,261477.1415625
3542,157936.51109375
3543,405013.093671875
3544,181029.479921875
3545,270145.65578125
3546,149058.528359375
3547,234113.395859375
3548,428595.4203125
3549,117513.293125
3550,231479.072890625
3551,183440.768203125
3552,165067.006484375
3553,189358.493671875
3554,198861.20765625
3555,156798.992578125
3556,378382.181484375
3557,241467.917734375
3558,312484.962890625
3559,105257.597734375
3560,242275.978359375
3561,191903.0168359375
3562,211338.238828125
3563,208971.244375
3564,82286.247890625
3565,149631.97
3566,227626.88203125
3567,216809.708125
3568,217987.05265625
3569,226794.590390625
3570,177193.930859375
3571,263748.49375
3572,279467.50265625
3573,136497.95859375
3574,147944.30765625
3575,276192.34890625
3576,215392.762734375
3577,168930.03875
3578,184831.195859375
3579,376514.3071875
3580,199407.066484375
3581,183939.30328125
3582,111664.32109375
3583,246481.47671875
3584,215340.09453125
3585,222995.99375
3586,136215.07625
3587,226797.1465625
3588,339665.133125
3589,123397.395234375
3590,196707.0571875
3591,169870.60453125
3592,264257.995703125
3593,205663.870546875
3594,219996.33484375
3595,129121.9665625
3596,410031.73546875
3597,264990.7215625
3598,185971.921015625
3599,258848.049296875
3600,337552.086796875
3601,219755.12125
3602,135660.874375
3603,252000.55234375
3604,184545.3290625
3605,149134.75171875
3606,189540.171640625
3607,148472.13
3608,111190.326328125
3609,147717.852890625
3610,170671.610703125
3611,151128.556015625
3612,315940.7665625
3613,148375.2228125
3614,297420.788125
3615,177390.329453125
3616,152684.153359375
3617,210939.29640625
3618,266610.3775
3619,215030.56640625
3620,133920.255078125
3621,215967.95265625
3622,175824.747265625
3623,282171.802421875
3624,256700.1015625
3625,176027.5696875
3626,216941.9289453125
3627,246732.170703125
3628,275092.292734375
3629,182169.47515625
3630,249099.7303125
3631,201870.37875
3632,253414.17671875
3633,281550.470234375
3634,193905.502109375
3635,201970.200703125
3636,219266.06078125
3637,111893.983359375
3638,171194.542734375
3639,334738.7753125
3640,161056.51484375
3641,215372.654453125
3642,149776.45546875
3643,111874.5259375
3644,252461.7101953125
3645,236017.310703125
3646,312821.193046875
3647,171079.452578125
3648,202158.472109375
3649,221029.994375
3650,178666.116875
3651,205416.4978125
3652,164086.73546875
3653,328577.23921875
3654,373473.3953125
3655,177943.30875
3656,219350.90359375
3657,212126.164140625
3658,87906.29328125
3659,250694.11421875
3660,378424.5996875
3661,229294.618359375
3662,179428.099375
3663,144922.0309375
3664,270880.85515625
3665,233017.54625
3666,175941.322421875
3667,235142.053203125
3668,332684.190625
3669,266634.60640625
3670,256408.26484375
3671,170229.09546875
3672,223684.53859375
3673,226065.544375
3674,137340.464296875
3675,248168.500078125
3676,164565.441875
3677,173058.93625
3678,275874.8521875
3679,198016.37484375
3680,222041.598671875
3681,148034.069921875
3682,204867.200390625
3683,312078.5534375
3684,214337.477734375
3685,295851.64375
3686,149136.880546875
3687,211650.37765625
3688,269670.0627734375
3689,175501.480625
3690,171510.5859375
3691,176633.5915625
3692,176485.238984375
3693,268390.3271875
3694,476505.01125
3695,138028.599140625
3696,201575.8578125
3697,200775.79578125
3698,343638.75921875
3699,236470.744609375
3700,414914.1084375
3701,305980.63234375
3702,199024.48796875
3703,367848.22390625
3704,267339.05390625
3705,407096.801953125
3706,130308.052890625
3707,174418.4234375
3708,141708.812890625
3709,153640.652109375
3710,328649.46578125
3711,270669.794140625
3712,187729.675
3713,278291.848125
3714,181412.2403125
3715,152749.050625
3716,127925.228671875
3717,175929.0153125
3718,140456.629921875
3719,415271.29
3720,192529.443125
3721,226924.26375
3722,363302.2490625
3723,246133.856796875
3724,150802.892265625
3725,202625.284375
3726,111758.6775
3727,193223.1853125
3728,155737.24140625
3729,130385.36125
3730,440515.76125
3731,148347.850078125
3732,172635.3596875
3733,244510.02359375
3734,144420.41984375
3735,146761.54203125
3736,213356.623515625
3737,107742.022109375
3738,129500.45515625
3739,152898.126953125
3740,369760.1953125
3741,167906.590078125
3742,264746.7590625
3743,165448.564609375
3744,177248.0896875
3745,339617.27796875
3746,139018.179140625
3747,108417.530234375
3748,240102.626015625
3749,128364.321328125
3750,194068.49515625
3751,88110.93875
3752,239037.87046875
3753,120824.663984375
3754,153170.6728125
3755,146226.68046875
3756,197075.933125
3757,146489.86375
3758,170195.5584375
3759,177973.008515625
3760,157249.503203125
3761,208924.7484375
3762,188844.71046875
3763,379202.56609375
3764,255525.74828125
3765,168782.008828125
3766,240736.63125
3767,154653.57671875
3768,309470.37265625
3769,155276.4896875
3770,278934.28921875
3771,171732.033359375
3772,174900.10671875
3773,131654.532421875
3774,247140.64015625
3775,291103.091484375
3776,201151.21046875
3777,317746.43296875
3778,263455.5396875
3779,126432.77390625
3780,204032.03453125
3781,166081.86734375
3782,158447.31671875
3783,259999.988828125
3784,155702.97015625
3785,383046.3140625
3786,178687.37859375
3787,201912.093828125
3788,131508.27234375
3789,322219.5209375
3790,119148.483984375
3791,249372.30890625
3792,320492.371875
3793,271644.854609375
3794,159204.414140625
3795,255956.704765625
3796,189329.68359375
3797,259061.71640625
3798,186789.96359375
3799,262764.47625
3800,317250.100078125
3801,174797.09609375
3802,214818.460078125
3803,172089.844921875
3804,182527.960546875
3805,270717.022890625
3806,196414.362421875
3807,295671.253125
3808,351206.129453125
3809,268125.828203125
3810,136222.6846875
3811,298250.210703125
3812,143464.014921875
3813,359305.846953125
3814,143027.701953125
3815,168674.8990625
3816,216198.6278125
3817,243576.54296875
3818,190207.74875
3819,149533.52078125
3820,197338.471015625
3821,242758.455703125
3822,260584.39390625
3823,131185.79046875
3824,361504.252421875
3825,158750.72984375
3826,202888.07109375
3827,136621.33078125
3828,135043.52859375
3829,143558.77265625
3830,194465.224921875
3831,188360.010078125
3832,343455.5721875
3833,193314.500625
3834,245940.222890625
3835,161666.014453125
3836,191316.05046875
3837,274746.453671875
3838,167330.901796875
3839,137338.819375
3840,149444.938125
3841,155489.59375
3842,184650.4284375
3843,191877.71390625
3844,181876.0421875
3845,164224.433203125
3846,247597.39140625
3847,167581.537421875
3848,182079.6740625
3849,155376.604296875
3850,225630.018984375
3851,169006.412890625
3852,177634.361015625
3853,195095.668984375
3854,200146.470625
3855,175842.22859375
3856,117470.083828125
3857,167998.60359375
3858,317332.812265625
3859,287380.812734375
3860,152531.908515625
3861,213251.7209375
3862,380194.2003125
3863,255274.452109375
3864,246396.6896875
3865,189440.179375
3866,380910.15984375
3867,179398.608125
3868,169290.2053125
3869,183471.165078125
3870,148833.22796875
3871,192092.8978125
3872,472884.78875
3873,281839.0334375
3874,267965.36296875
3875,283832.7928125
3876,155491.412578125
3877,161438.6634375
3878,136575.935625
3879,164412.494453125
3880,156023.837734375
3881,161441.525625
3882,139644.933671875
3883,132943.061328125
3884,256457.107578125
3885,180800.09875
3886,266632.991953125
3887,219215.8734375
3888,302053.30953125
3889,130514.151328125
3890,127058.64921875
3891,175511.168671875
3892,215230.457734375
3893,392348.62921875
3894,189344.44421875
3895,329289.62859375
3896,290455.064453125
3897,147040.57375
3898,237846.210078125
3899,114228.9515625
3900,218447.8509375
3901,174497.056796875
3902,235588.89796875
3903,241245.635234375
3904,253353.795234375
3905,71704.4171484375
3906,146119.37421875
3907,168538.53953125
3908,280298.989765625
3909,185084.20078125
3910,170160.179296875
3911,245073.7525
3912,157533.704453125
3913,171381.561875
3914,175857.587265625
3915,179331.181484375
3916,235732.92921875
3917,327816.64921875
3918,168005.20921875
3919,177993.571640625
3920,194839.609609375
3921,180400.03328125
3922,210928.820078125
3923,274049.8525
3924,67838.6019140625
3925,178952.1975
3926,177901.3796875
3927,286989.706015625
3928,248768.580625
3929,196312.11734375
3930,120285.19375
3931,368501.80796875
3932,121997.2840625
3933,231122.83109375
3934,135657.451875
3935,236073.762890625
3936,382948.257734375
3937,218360.255859375
3938,151164.00953125
3939,160839.981953125
3940,165639.264609375
3941,133500.335625
3942,137458.30265625
3943,137151.711953125
3944,228044.486875
3945,235407.4303125
3946,132641.958515625
3947,203410.94171875
3948,108680.3496875
3949,159717.807109375
3950,234869.929609375
3951,171311.5925
3952,134304.773203125
3953,177336.306953125
3954,90786.44109375
3955,216363.205078125
3956,242185.333359375
3957,216425.8640625
3958,303004.7782421875
3959,188203.84703125
3960,462341.160234375
3961,163398.62078125
3962,218309.969140625
3963,152380.144296875
3964,186064.811015625
3965,199953.999140625
3966,184523.708359375
3967,144117.4809375
3968,200208.048203125
3969,178756.605078125
3970,346406.1196875
3971,152327.238671875
3972,227356.36625
3973,193857.25359375
3974,310762.148203125
3975,214889.67109375
3976,222282.1115625
3977,220177.06609375
3978,228352.30296875
3979,189399.959375
3980,351300.640078125
3981,241524.433984375
3982,258246.71515625
3983,190167.389765625
3984,162508.72765625
3985,172242.38578125
3986,271016.219375
3987,128984.4909375
3988,163161.475625
3989,220818.9296875
3990,151313.19703125
3991,280417.871875
3992,208520.697109375
3993,175432.75296875
3994,259897.633515625
3995,138600.62453125
3996,207814.918046875
3997,186890.068125
3998,190780.933359375
3999,167961.948125
4000,196765.33546875
4001,278646.9979296875
4002,381686.40328125
4003,169791.000546875
4004,269852.791796875
4005,192421.743046875
4006,213501.7865625
4007,248111.75
4008,135249.452421875
4009,257502.131015625
4010,145281.495
4011,307039.1271875
4012,148654.9475
4013,166834.31546875
4014,250255.10484375
4015,195880.9403125
4016,217280.3675
4017,200614.5790625
4018,251020.443125
4019,273919.806796875
4020,200736.825078125
4021,254073.5505859375
4022,175857.9440234375
4023,190110.76984375
4024,370143.7378125
4025,396535.21921875
4026,170357.384296875
4027,138531.00328125
4028,324866.921015625
4029,295706.760859375
4030,189436.338203125
4031,191316.293125
4032,294623.631328125
4033,236686.1428125
4034,160564.68859375
4035,162182.841328125
4036,257508.425546875
4037,149008.627890625
4038,178040.4534375
4039,253706.974375
4040,281185.48140625
4041,119945.146796875
4042,339702.368125
4043,167339.599375
4044,293608.841328125
4045,186174.315078125
4046,263987.655546875
4047,240637.606875
4048,218580.61875
4049,159780.451640625
4050,379694.61078125
4051,174898.2159375
4052,295972.640625
4053,164687.94375
4054,286017.135
4055,288145.048125
4056,257576.5578125
4057,186365.841328125
4058,173492.41078125
4059,163879.3259375
4060,270664.42421875
4061,256802.69546875
4062,156560.463515625
4063,115051.12234375
4064,151316.198046875
4065,157233.276796875
4066,204487.443984375
4067,319238.37421875
4068,236242.466953125
4069,283815.539765625
4070,180186.82359375
4071,213180.20390625
4072,201468.286015625
4073,156884.016640625
4074,168790.1021875
4075,165205.3371875
4076,208602.395234375
4077,184472.1709375
4078,201946.123515625
4079,253784.53265625
4080,190520.6678125
4081,162248.11734375
4082,149215.4871875
4083,150622.54875
4084,110746.474140625
4085,245492.68984375
4086,199917.201484375
4087,215419.191484375
4088,304764.042734375
4089,242635.67109375
4090,212466.0652734375
4091,109495.57375
4092,216492.431875
4093,196856.052109375
4094,274309.21859375
4095,185715.222265625
4096,182670.92359375
4097,276878.383515625
4098,172215.8284375
4099,143886.33765625
4100,252230.419921875
4101,192136.88015625
4102,145526.567578125
4103,127928.525390625
4104,353661.58453125
4105,114155.98890625
4106,177184.87046875
4107,366648.511875
4108,217956.383125
4109,231320.15796875
4110,327292.8453125
4111,192509.733046875
4112,128010.78984375
4113,124704.935703125
4114,248283.059140625
4115,198814.06
4116,201120.34125
4117,202389.70078125
4118,217092.347578125
4119,326967.4540625
4120,167110.01953125
4121,130733.327109375
4122,142191.049609375
4123,222669.367421875
4124,165138.224765625
4125,236364.838515625
4126,283903.7046875
4127,252140.560546875
4128,192237.7184375
4129,273032.50390625
4130,437428.7078125
4131,197753.5528125
4132,108770.465234375
4133,199066.86765625
4134,256915.326875
4135,289429.886640625
4136,195477.203671875
4137,205391.375703125
4138,133131.7471875
4139,152145.775
4140,350305.12046875
4141,159830.73640625
4142,263003.774296875
4143,129883.10640625
4144,247189.302578125
4145,173677.341953125
4146,285346.26546875
4147,252070.46796875
4148,302156.36703125
4149,206258.77390625
4150,280619.785
4151,269454.05859375
4152,221587.655234375
4153,245071.2584375
4154,126466.7328125
4155,244388.36171875
4156,183337.75328125
4157,234429.77578125
4158,278661.2034375
4159,219761.01578125
4160,115360.73890625
4161,215754.72265625
4162,163803.94828125
4163,267601.81296875
4164,132790.06671875
4165,136303.91859375
4166,246857.2646875
4167,141724.4690625
4168,210485.44609375
4169,150640.1840625
4170,242250.389140625
4171,182491.75453125
4172,130842.74796875
4173,261578.628984375
4174,366915.4815625
4175,219827.91375
4176,184923.61859375
4177,142955.5665625
4178,277405.22234375
4179,315678.900703125
4180,364092.723984375
4181,157067.752109375
4182,231991.912578125
4183,223322.713046875
4184,199026.86828125
4185,105745.28859375
4186,159033.64875
4187,214051.094609375
4188,194392.764140625
4189,171777.297421875
4190,214450.2771875
4191,329075.40203125
4192,388451.5015625
4193,129087.92046875
4194,134445.53203125
4195,140508.321328125
4196,217232.526171875
4197,166542.140859375
4198,186314.562734375
4199,183509.92125
4200,208562.939140625
4201,219002.68046875
4202,293197.055078125
4203,210822.1334375
4204,171621.91828125
4205,190955.18875
4206,461037.78703125
4207,291684.33078125
4208,113715.05515625
4209,150892.277421875
4210,217232.940703125
4211,179828.72796875
4212,170164.165078125
4213,183157.371875
4214,186088.175390625
4215,167247.84109375
4216,250735.34328125
4217,264682.93359375
4218,332594.202421875
4219,186183.197109375
4220,241481.96109375
4221,161681.574765625
4222,130368.706484375
4223,135424.500859375
4224,183770.84453125
4225,481886.51859375
4226,171083.06390625
4227,316958.71015625
4228,212464.37109375
4229,155486.525859375
4230,164313.38625
4231,198967.5090625
4232,286540.38109375
4233,307704.424296875
4234,325762.92015625
4235,176722.375
4236,80971.65140625
4237,129350.43171875
4238,322778.127578125
4239,125862.928515625
4240,166618.00828125
4241,123813.724453125
4242,165245.32703125
4243,320738.525234375
4244,150355.4559375
4245,216120.341171875
4246,353112.55203125
4247,299016.84421875
4248,113885.726796875
4249,155191.16578125
4250,139916.546796875
4251,329226.0084375
4252,140166.069765625
4253,223235.069921875
4254,276015.44046875
4255,226705.897265625
4256,140488.06328125
4257,135385.353046875
4258,120675.440859375
4259,193228.4265625
4260,284948.334140625
4261,226931.402578125
4262,170801.061796875
4263,165145.886484375
4264,229369.125078125
4265,155773.41484375
4266,398191.238359375
4267,213928.559765625
4268,180668.002421875
4269,222332.682578125
4270,205014.92859375
4271,170248.49703125
4272,308079.648984375
4273,177147.204765625
4274,264633.865859375
4275,243222.81578125
4276,135440.12296875
4277,243685.315625
4278,132183.895546875
4279,272013.7925
4280,417239.455
4281,186299.92171875
4282,131934.84890625
4283,261076.847890625
4284,270541.908515625
4285,162709.745703125
4286,195492.44515625
4287,129830.808203125
4288,112851.58421875
4289,160947.54359375
4290,221661.1615625
4291,124085.858671875
4292,132327.241875
4293,213100.23484375
4294,196103.083828125
4295,187139.455703125
4296,261246.185703125
4297,276688.946953125
4298,132787.01453125
4299,174387.890390625
4300,131513.5875
4301,284638.09421875
4302,143932.33421875
4303,317313.4259375
4304,273235.375
4305,213007.360625
4306,240759.30390625
4307,182069.879375
4308,151928.898828125
4309,135130.689375
4310,249415.83703125
4311,130565.236328125
4312,196748.2675
4313,176938.3775
4314,241842.738125
4315,176932.22296875
4316,236387.2416796875
4317,145325.175390625
4318,149491.11140625
4319,247423.44421875
4320,200191.274296875
4321,122507.7446875
4322,256144.978359375
4323,183531.986328125
4324,244871.5785546875
4325,263804.639140625
4326,245884.8740625
4327,125710.16828125
4328,203916.513046875
4329,139977.948515625
4330,124216.3359375
4331,380084.2034375
4332,171455.01515625
4333,316582.8915625
4334,134844.112421875
4335,135732.72375
4336,238939.162734375
4337,169865.895234375
4338,385360.478125
4339,204114.47609375
4340,313462.117421875
4341,277324.79546875
4342,145491.778125
4343,117221.296875
4344,337820.0271875
4345,153284.905859375
4346,189126.934140625
4347,129674.324296875
4348,216128.914140625
4349,169656.230390625
4350,163063.962734375
4351,219020.161796875
4352,184739.07640625
4353,133027.87390625
4354,192022.286875
4355,176612.668984375
4356,170361.32953125
4357,216896.01359375
4358,224446.785625
4359,89716.474296875
